...1,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,...24,...25,...26,...27
2020,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,14,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,21,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,22,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,29,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,14,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,16,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.6,0,0,0,0,0,0,0,0,0
2020,4,21,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,28,0,0,0,0,0.4,3.4,1,1.4,0,0,0.4,0.2,0.4,0.4,0,0,0,0,0,0,0,0,0,0
2020,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0
2020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
2020,5,2,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,7,0,0,0,0.4,0.6,0.6,0.2,0.4,0,0,0,0,0,0,0,0,0.2,2.2000000000000002,0.2,0.4,0,0,0,0
2020,5,8,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
2020,5,11,0,0,0,0,0.4,0,0,0,0,0,0,0,3.2,0.2,0.2,0,0,0,0,0,0,0,0,0
2020,5,12,0.2,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,15,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0
2020,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.6,0.8,0,0,0.4,0.8,0.4,0,0,0
2020,5,19,0,0,0,0.4,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0.6,0,0,0.2
2020,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,7.6,0.2,0,0,0.8,0,0,0,0,0
2020,5,21,0.6,0,0,0,0,0,0,0,0,0,0,2,4.4000000000000004,2.8,2.4,2.4,2.4,0.4,0,0,0,0,0,0
2020,5,22,0,0,0.2,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0.2,0.8,0,0,0,0,0,0,0
2020,5,23,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,2.6,7.6,3.2,0.2,0,0,0
2020,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0
2020,5,26,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,1.2,0,0,0,0,0,0
2020,5,27,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,15,11.2,7.8,1.4,0,0,0
2020,5,28,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,7.4,17.8,3.4,1,0
2020,5,29,0,0,0,0,0,0,0,0,0,0,0,0.2,2.8,1.4,0,0.4,0.6,0,0.2,0.2,0,0,0,0
2020,5,30,0,0,0,0,0,0,0,0,0,0.2,0,4.2,1.8,0.2,0,0,0,0,0.6,2.8,2.6,0,0,0
2020,5,31,0,0,0,0,0,0,0,0,0.2,0,0,0,12,1.2,2.6,0.4,0,0,0,0,0,0.4,0,0
2020,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
2020,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.4,1,1.4,0,0,0,0,0,0.2
2020,6,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,3.4,2.8,5.2,0.4,0.2,0.2,0,0,0
2020,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,7.8,1.2,1.6,0,0,0
2020,6,6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0.4,0,1.6,1.6,0,0,0
2020,6,7,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.6,0,0,0,0,0
2020,6,10,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0
2020,6,11,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0
2020,6,12,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0.6,2.2000000000000002,1,3.4,2.8,0.8,0,0,0
2020,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,19,6,2.2000000000000002,2,0.4,0,0,0.2
2020,6,14,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,15,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,1.8,9.8000000000000007,4.2,0,0,0,0,0,0,0,0
2020,6,16,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,26,2.4,4,2.2000000000000002,3.8,6.6,1,0,0,0
2020,6,17,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,20,0,0,0,0,0,0,0,0,0.4,1,1.4,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0
2020,6,21,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,3.8,3.8,1.4,0.4,0.2,0,0,0
2020,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,26,0,0,0.2,0,0,0,0,0.2,0.6,0,0,0,0,2.8,0.2,0,0,0,0,0,0,0,0,0
2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.2,6.4,3.2,0.4,0.2,1.2,0.2,0
2020,6,28,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,6,29,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.6,0,0,0.2,0.4,0.2
2020,6,30,0,0,0,0,0.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0
2020,7,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,4,3.4,0,0,0,0,0,0
2020,7,2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,7.4,0.2,5,0.2,0,0
2020,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,0.2,0,0.8,0.2,0,0,0
2020,7,4,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.8,1,0.4,0,0,0
2020,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
2020,7,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,8,0,0,0,0,0,0.2,0.2,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,9,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0
2020,7,10,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0
2020,7,11,0,0,0.2,0,0,1.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,13,0,0.2,0,0,0,0,0.6,1.4,2.2000000000000002,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
2020,7,15,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,0.2,0,0.2,0,0,0,0
2020,7,16,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
2020,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,20,0,0,0,0,1,0.2,0.4,0.2,0.6,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
2020,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
2020,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.2000000000000002,0.2,0,0,0,0,0
2020,7,26,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,2,0,0,0
2020,7,27,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,0.8,0.2,0,0,0,0
2020,7,28,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1.8,1.4,0.8,0.2,1.2,0,0,0,0,0
2020,7,29,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,30,0,0,0,0,0,0,0.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3.2,0,0
2020,8,5,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.8,3.6,4.8,1.6,1.4,0.2,0,0,0
2020,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
2020,8,7,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
2020,8,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,0,0
2020,8,9,0,0,0,0,0,0.2,0,1.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,13,0,0,0,0,0,0,0,0,0,0,6.6,2.6,0,0,0,0,0,0,1,0,0,0,0,0
2020,8,14,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,0.4,3,2.8,0,0,0
2020,8,15,0.4,3.6,1.8,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,9.8000000000000007,2,0.2,0,0,0
2020,8,16,0,0,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0
2020,8,17,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.2,0.8,0,0,0
2020,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.4,2.8,5,0.8,0.2,0,0,0,0,0
2020,8,21,0,0,0,0,0,0,0,0,0,0,0,0.2,8.6,1.8,0.4,14,6.6,7.2,0.6,5.8,3.4,0.6,0,0
2020,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,0.2,0,0,0,0,0
2020,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
2020,8,25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
2020,8,27,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.2000000000000002,0.4,0.4,0.8,0,0,0,0,0
2020,8,29,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
2020,8,30,0,0,0,0,0,0,0,0.2,0,0,0,0.2,2.6,0.8,0,0,0,0,0,0,0,0,0,0
2020,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0
2020,9,2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,3.2,0.8,34,0.2,0,0.4,0,0,0,0,0
2020,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.4,0,0.2,4.8,4.4000000000000004,0,0.4,0
2020,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0
2020,9,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,0
2020,9,6,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,6.6,2,0.4,0,0,0,0,0.2,0
2020,9,8,0,0.2,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
2020,9,10,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.4,5.2,5.8,1.8,0.8,0.2,0
2020,9,13,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.6,1.6,1.8,6.8,10,3.2,0,0,0
2020,9,15,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
2020,9,16,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,3.8,0.8,0,0,0,0
2020,9,18,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,14.6,8.8000000000000007,4.4000000000000004,5,0.4,0.4,0,0,0,0
2020,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0
2020,9,20,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1.6,1.8,0.4,0,0,0.2,0
2020,9,24,0.2,0,0,0,0,0,0,0,0,0,0,5.4,5.6,0,7.2,16.600000000000001,1,1.4,1.2,0,0,0.2,0.2,0
2020,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,3.8,0,0,0,0,0
2020,9,26,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1.2,1.8,2,0,0,0,0.2,0,0.2
